file	type	title	authors	journal	year	doi	url
CNKI-20260826104047183.enw	Journal Article	彝良县玉米纹枯病重发生原因与防控技术	陈吉祥	云南农业科技	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRbOMdFjxehQW-OWu6nehJR6vHlp-rl-DD1jNpBvKWOVS2oS657vxVatJ503NQP1s8ZlSlwbzV2NCeIiYz33BqqvmUVJlNydJbB6D1xvDbsam_iOsZKG-NtoXIh-zTVPcBAxLPRd_wDnuban7jjRN0-575LfnqKdNcZNzZMabfTMAlTMm0jsH9x&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	安徽凤阳玉米穗腐病病原菌的分离鉴定	许大凤 张海珊 李廷春 齐耀程 姜超强 周本国	安徽农业科学	2017	10.13989/j.cnki.0517-6611.2017.25.046	https://link.cnki.net/doi/10.13989/j.cnki.0517-6611.2017.25.046
CNKI-20260826104047183.enw	Thesis	球毛壳菌素A的合成调控及发酵条件优化	姜成		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLT3pOflN30QxVK5ZURSwcejjW-MtlEqq_0aFdKZWByIGkzt3gWA3dI-CvBC9cc2R7_6u5yDdvABGYYd-AeOt3z4-lo88jZOloSdQRaXbvwA6H2kMmX0J0NQTBnPXn67uiAxyL4C3qplbNjZOS0cfOr_gmODYBqrNhqMw9eXcyiaKkQLoEnS7x8y&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	clvelB和clt-1基因调控玉米弯孢叶斑病菌毒素合成的分子基础研究	高金欣		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLSj7ZR7KEqpZdf_4iphSPhn0ShGA184RH1DNjH22F7flleYt-BuVH4tOYcbX-xjVusryc2RTFp9oMsIcDjUNo3BzRxP5jUOStltBjUZhTHngLAYO2PvlZNWne5XLNF96DSlMFPHoar0VztUNUrQU1wyLt8i88_GSfl_Krd_KLRlm96Bbi2VNBid&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	牛源性蛋氨酸生产菌的分离筛选及发酵条件优化	王铁良 于颖 刘秀萍	畜牧与兽医	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLTafai7YjKwq6ux-_V1EN2QCGSA46K_Xn3z8nMJ0eXhH4301Y2Blq_3S5XtYoSuNG_PNrVkXCReosIc1MjJ3uPgpZaeVKD1Ydeq7AYIMqlsO-ROZ-9nNNr4Wn3zGzSFfMHeG2z17lzNQy1WRW2E90gDe6AQREuPpxEJSIJXUojv8khluEfcVQm3&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Conference Proceedings	黄淮部分地区玉米穗粒腐病致病镰孢菌种类研究	席靖豪 林焕洁 赵清爽 袁虹霞 李洪连		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLQcbsMjYzKXw5LtAtWExfwU6TnzFGs2o5FWq2Zp4eoT629fXUCOHgbeh-7wgSqxLlzNe20wgATBlRD79ak0DRTg1YArd9tSfGnl44ebEDCw2m9PfIqjea9eZOTKgKspOyZxBQ835COfTIcdgBknRYjX-ZGdTAMUk8j79xdFmv8WfApkwhrnGUZq&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	猪弓形虫病的防控措施	李菊珠	现代农村科技	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLSXaQ0q7Ri2x5T1ux6gLr6NKrkroth1m7HXGwieNZTUtQHE3rQ-pIqjyM2D8dd1cwaekuwl5GMsOxfzQs78QXaDAVd0YA6xnl1ROz129XPb9mFKVxaGgt1CiekeIN-Z0UzTrPNZR7SCAMFsSrjvnGmyPGzaKEWRoe8HlFiogGEwndrPb2rRnlcm&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	不同类型玉米茎腐病的发病症状与防治措施	文祥朋	乡村科技	2017	10.19345/j.cnki.1674-7909.2017.21.018	https://link.cnki.net/doi/10.19345/j.cnki.1674-7909.2017.21.018
CNKI-20260826104047183.enw	Journal Article	黑龙江省玉米弯孢霉叶斑病病原鉴定	张艳菊 赵珊 杨森 周莹莹 赵伟	东北农业大学学报	2017	10.19720/j.cnki.issn.1005-9369.2017.06.003	https://link.cnki.net/doi/10.19720/j.cnki.issn.1005-9369.2017.06.003
CNKI-20260826104047183.enw	Thesis	我国玉米新病害—玉米尾孢灰斑病研究	刘可杰		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLQCIJaVj31emal8qSfNEKqz8VGC-LxF3lCiRsrNSbcGAyS3Pvh-i-l9vHswy8ocjIva4XpUH00iksedl0EFSFGGpoEMG7Mj28HwwUPkpmHO3UvCYcz_DNMjtJiBVt2DqRhzX-o4RmUVtJyMZW2Uiru3nQZ7BhjIJ8a9_Ja6ZiVGLbXxPq024Qnj&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	玉米粗缩病病原及防治对策研究进展	刘蔚霞 刘超 张超 黄志银 张宝贤 王宁宁	农业科技通讯	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLQETO-A204sO-jjtG9ZQXXc7N7P-Cw3eU9DuR9Cmj7Ni1PvDt6brFL-DSaEBGEGE4nvjMx9b2vucL0JCzAxz8PL2O-IW2MNpsrlyfk6spcfjcUTkRRnWHbel5vUcODydp_FkdvM7WGGdAL2NYPZmfIVWpOvArf9cC6TlgTRHulQyBZH7CsBpASY&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	大豆疫霉RXLR效应分子Avh23的功能与作用机制研究	孔亮		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRVHMgewSraD5_xktvL_xUsCAzspvpmoLwi-Khy8nRCCL7h8YBWcW-2HzbrQzi-f2qRj21lclsmbjjDWa2MWLKydxKjTY3FAST61r9do4cGpiMOvx7ig8osXwsKug9fHEq65dd3AbaPPLVgKGXXq4VrW_R8sNdg0stIxXJJwX_gohYi3P8DsGSw&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	多组学研究揭示根肿菌生长发育与致病的分子机理	毕凯		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLTOfZhUIeUXYGZt05FwbKlSUpegU6l5ZrWQVbXdKWtLmqHuEwNlHDWZexdig2oOv5trY7-1iohhQuRe6T95qeeD_W-bynjHJOB13qpm4Wiw5J0NJ-G-YWQZ94ZHbSzlDZB6SxE3pDxkfJWayn0khq44Am1Y84y9wtgvDHOuwqKyQ7uMHA3O3gYc&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	玉米赤霉烯酮生物脱毒剂的研制及对肥育猪生产性能和解毒效果的研究	刘超齐		2017	10.27117/d.cnki.ghenu.2017.000096	https://link.cnki.net/doi/10.27117/d.cnki.ghenu.2017.000096
CNKI-20260826104047183.enw	Thesis	柔枝莠竹（Microstegium vimineum）生防真菌的潜力评估和寄主范围测试	黄琼		2017	10.27244/d.cnki.gnjnu.2017.000058	https://link.cnki.net/doi/10.27244/d.cnki.gnjnu.2017.000058
CNKI-20260826104047183.enw	Thesis	产吲哚乙酸芽孢杆菌的筛选及其促进植物生长的效果研究	张慧敏		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRl5HbtdzdNDSoQXLvCOqdfOzTvyCQ7OK2EejiN3MZvA5YPAOACDEAlKmuYZCZoYdTznS6AvvKff_a897SweOjJ-z7488AMGJMS2utwJINrkgKZRert_XKUvaNWUQQyW862yc919M8OQdKTDONlQaJOOLdqlsKbZSDeHRcsdPSTcxNG4VTwvLae&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	菰黑粉菌MAPK基因UeKpp2和UeKpp6的功能研究	曹乾超		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRXMxRF-ppL0udkzulttnRbir0KHea0yBA_GB7bkhYwfrtedeUTuL3dJpbwa1sUSCQuhmXwHswnHy2jQr18QU6cMlsbeC5Fvxkf0x6jmIr5ks3f1sAkFK9S0HXkBRm2VztVw8lbKtJfUVjufnM5pDxiz0e46sVR27biKPJ3jagaUbaFkKsgsMFt&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	StTPS1基因的克隆与玉米大斑病菌遗传转化体系的建立	苑德鹏		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLT0OhDzIqeC1NTsPPWEZZWeBSj0vDAoDOMNAifIf70FlyLNwCAmau8xOyVeXd1GS_tiPMxjIbGpowcM-OZLPgxidmsQoR57a9xeou7VYf4vIh6Nir3nfj6bYJlooGo-pQlwhPX74iz29nm_A5GHyZbI0WdnpK7MoBcWXAAeaKtxG9KYoWssWiq6&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	玉米大斑病菌（Setosphaeria turcica）候选效应分子预测及交配型基因位点克隆与分析	闫丽斌		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRHUd87x3Nu35WmeJ56MUj_JqFkKI23gBLRcoTyXB0eQJW3pw8HfpO_f07MIoZcDECIbZvYy78KyigM9TO2ZbZ_XWxrmIbfpxpAdHloCHaAO4XTedkSWfFvy4noeKjxwzpAqkk0kbkkCslt-rkjq-ZDK_hkML8jlm4NS4TvQoa9pVjjmVea4DNk&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	茄子层出镰孢菌花腐病病原学及其防治基础研究	韩冰		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLTlOTMT57ettJ3QZBbZECRWAl_fNyljn8ciYmkUQTR0gjcC83Mmz9NDqGdDYCFxLhiP-oC2laaxj21Cbr0MJpjvJrIOtMKig7KbSrz9awvH1MUQzMeOo3jbHeA8BGbYAIrMByI3b6ew9-cHoW7YRr5WQQlk2wnG861NhR9eL4fX9EMbq2yjIgcY&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	氟唑活化酯防治土传病害的研究	陈仕红		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLSEabONT6ivpmauSSJLSkoAmhMHLIklbrHE5MupL7_OZ-2Y8R0Ad8YxABmH2nNPcBDVycO7X3yAiA_q2pwhPD1N-14jJfMuXYik13dwQwT9gk6gOJGrH9_HMl2NfzOZkgPxs_YH1oloYVCxX7Xdq4ijo_du8LNLSnOQevLWk6uVzmYrf2Woq7ZT&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	玉米大斑病菌StSNF1基因的克隆与表达分析	何世道		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLQyH47P5Y0gzLkzmM015Xljkje1RwKFtnhY_7PaiEQFc4j-W3-KBXoWmtHexmKZESd4UmImlXTaFqkAMkMmq7O1bX2KgFm7NTbcnTLMGukFxJKHI54VFCn05QhuKzh_1Ir75iAM6MtqSyROITv1SrG8Xp0VR3bFjPUhaEsA1W3kprAICLC5q_cD&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	马铃薯炭疽病菌的侵染过程及病原菌诱导基因差异表达分析	崔月贞		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLST6Vy5z7c4CAppgwYE4iMVtD_YmLwmdRGtr53FC2Ncdf9DpMfgYPfNMZvu_xYjbwvJCyfKRI4PM-5nYogvJpAmJiGhy0AZqGcOtettI50fIGijMJ3tQfiilXJaQuDgXhyO2fJbhA8glmMlcVN2Hlwyewwe2MqSihNTLBG6jK4l4vau0ymtOnov&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	玉米纹枯病的发生与防治	秦慧芳	农家参谋	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLST6Vy5z7c4CAppgwYE4iMV4qMW3CaWJ_yixZHyLupiGZn7A7MGCC0yJgt2NuqgqhSwMcJCT9TvpjoOVSPNx_83sWRU8Kx_V3bXyTbAYuhaNgXOtoZW_YhS0HHXWZ7OFkobEzVsDE2pvAPzZM-9K3YLE66D7MSP8sEyaX7hJCTu-_cmzm8k6ue5&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	我国玉米粗缩病病原研究进展	李洪文 徐绍栋	农村科学实验	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRYEUlSLLQ22N8B22NhsJ6-d2EbCptQryL_58L7Itf7Q74ca9tBDdGtpfbGNtogHMwiW804X3-QQg5zFGoLjT0psXkiiK_9ARXHe8tV7S2L9i5ljGZCNCWsb8I3Mo7g2lC5veQZfPMSHiOvzc5YQSYk3wbSNbEj88f8RwGzqmu2UnjDpRsQ9BMY&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	云南省玉米茎基腐病病原镰孢菌的种群结构研究	贺娟 何鹏飞 赵正龙 吴毅歆 康志钰 何月秋	玉米科学	2017	10.13597/j.cnki.maize.science.20170421	https://link.cnki.net/doi/10.13597/j.cnki.maize.science.20170421
CNKI-20260826104047183.enw	Journal Article	产有机酸芽孢杆菌对玉米秸秆青贮品质及有氧稳定性的影响	郭晓军 郭威 周贤 杨继业 朱宝成	江苏农业科学	2017	10.15889/j.issn.1002-1302.2017.08.046	https://link.cnki.net/doi/10.15889/j.issn.1002-1302.2017.08.046
CNKI-20260826104047183.enw	Journal Article	嗜铁真菌Z-7对几种病原真菌的抑制作用	赵荣艳 张希福 郎剑锋 霍云凤	河南科技学院学报(自然科学版)	2017		https://link.cnki.net/urlid/41.1382.Z.20170502.1323.010
CNKI-20260826104047183.enw	Thesis	2-芳基-7-氯-3,4-二氢异喹啉盐类化合物的抗植物真菌活性及构效关系	况茜		2017	10.27409/d.cnki.gxbnu.2017.000249	https://link.cnki.net/doi/10.27409/d.cnki.gxbnu.2017.000249
CNKI-20260826104047183.enw	Thesis	取代芳香醛缩氨基硫脲类衍生物的合成及抑菌活性初步研究（Ⅱ）	何佳妮		2017	10.27409/d.cnki.gxbnu.2017.000260	https://link.cnki.net/doi/10.27409/d.cnki.gxbnu.2017.000260
CNKI-20260826104047183.enw	Thesis	禾谷镰孢菌pH信号途径调控毒素合成和致病过程的分子机制	黄海		2017	10.27244/d.cnki.gnjnu.2017.000098	https://link.cnki.net/doi/10.27244/d.cnki.gnjnu.2017.000098
CNKI-20260826104047183.enw	Thesis	贝莱斯芽孢杆菌（Bacillus velezensis）促生作用的研究	王淋敏		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRUGdJFZ5Y1j9OZLvDpXzmttijav8ZLiYl3Ee42iD-n1z1V8w1LMmBLOryUi-kEVPZQ47GMJID1m9fUdp6_5wvV3l6iIqlnP8C-DC7w_aVT-97ojBhiGqhzxT9s0eOuNQEaS7EsTASeoiWWtHuZX03v0TkQuK5gmzx_P3gpZ27eiUwyLbLlLCRL&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	脱硫生物素合成酶抑制剂的设计、合成与生物活性	侯朝		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRUGdJFZ5Y1j9OZLvDpXzmttijav8ZLiYl3Ee42iD-n16qwnR1UPktFvtBTEGCwt8ulu2t2LkSBc0uaeTse2bvG0oEQ4nBR0zz-IuVyCpzJG6q16FgZzJnNuWkwiRjU2fHgZ7sCq9AL5ia3V1a--o1GxsOWKpm2boG7zPUrW0zuIDw_DKnUJgFP&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	立枯丝核菌第45家族糖苷水解酶PAMP活性区段及位点的研究	崔针针		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLQGrFSXWIler4M11CPq0jr8ca4F3bOZhPDnE4mdADInaJULC52SQEA8hN3ixCrxk2kMp1_bxP3CVbOccCk4kh8DIGXlXbdY7K_Qg33T2YyNCBS4lzTeqLK3FJmxxHFMCt7ATWIoLfplf-8MVz-D_CiGZGPF53WKgzgs0gkCS9IHpH3jkY9U1-_d&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	猪病毒性腹泻病原相关蛋白在植物系统中的表达	唐玉营		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLTtj5KjthrlUNXGXonZRq8xi74kIMyJgYnNFMQpIymi8SbVhnrtVdmRG8wYPbj42bDCXcjxCqjT455cFJeuun70KJ66vXi5gnoOCobSoQPs0EYjF7AokKucnCmEZmoxuBCQouoHkvCKBkPFTbsc7uXAoCJUJsW7lXYPWaVpcc1Sac6iGFPV6nl5&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	饲用菌种（株）的分离鉴定及复合菌剂降解玉米皮—统糠粗纤维的效果研究	王德光		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLS16NBHXBWh7s4SrBEhPdhHJzboi87i_MI8v2WbgVUTvYatL9fph8ZVbNeaB8rEp-vD_G_ToMCXOs2KlzE5hAuRqp_tnIL262VDaCiOCQv2uiHmOGXlC_WlIVKLCBGFXpXYZFvaGTKOAVZdGI5pFL6nE7A5SqAWxGDDYK8TizWykjuAwbMKZQgU&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	猪毛菜提取物抑菌活性及化学成分研究	李守婷		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLS16NBHXBWh7s4SrBEhPdhHJzboi87i_MI8v2WbgVUTvbwrarfbw0RnvUNwGSAkdkrBwcQnX7e0BcH8F8PgmCUJr82JgSbbzEOuVIKssyuXziqaSFck9DpRhe2jmX3rOvXe2o_DP1Cr-fBGl36pmLZZsHL273UyzuRekR9H-vyxb_6CcdKHH4Qa&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	渭源县玉米茎腐病发生规律及防治技术研究	李瑞华	中国农业信息	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRrAQaQXeg7jO700-n8pf5wX5XViJcPBfZd3rtKX_eAPD31k_z_1sbDBNqodLCpVjMvTBPFs_GX8iTOAFw8NDZ6Fye1FGuZBirImBlSGQfyCP1z0N5uoP-S00UUBcAMq1NWIKPDXgsHnxxq4SBmCcQb3Kdpvv4E_IDQwyrP8cX_FVK7jCfbog2D&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	玉米纹枯病的发生及防治方法研究	王一君	农技服务	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLTA47clrcarb_-MEguiG8_AT4LsZqgmbSi0pdWhm8BtfhILoxr3DfXYfxHiKwfx01E2GwCj8-4dfidbZY-_3O1VOW8C3kQYztcNglgAgEzVRR-8GaJG1SkX19WEQmqUp_Y2gAUVkvJ0N3aZKXF0Kpqufba1FBAg-NwD-5O_H2tK6Xclx-2jdUBQ&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	松材线虫侵染下马尾松的分子与生理变化研究	谢婉凤		2017	10.27018/d.cnki.gfjnu.2017.000488	https://link.cnki.net/doi/10.27018/d.cnki.gfjnu.2017.000488
CNKI-20260826104047183.enw	Thesis	N-芳基-3,4-二氢异喹啉类化合物	朱丽飞		2017	10.27409/d.cnki.gxbnu.2017.000245	https://link.cnki.net/doi/10.27409/d.cnki.gxbnu.2017.000245
CNKI-20260826104047183.enw	Journal Article	萝北县玉米田非常发性病害及其防治	陈明刚	现代农业科技	2017		https://link.cnki.net/urlid/34.1278.S.20170329.1318.174
CNKI-20260826104047183.enw	Journal Article	南极土壤芽孢杆菌的分离鉴定及其防治玉米细菌性褐腐病的研究	朱碧春 顾丽 李正 伍辉军 顾沁 吴黎明 高学文	南京农业大学学报	2017		https://link.cnki.net/urlid/32.1148.S.20170322.1500.006
CNKI-20260826104047183.enw	Journal Article	一株产耐热耐碱木聚糖酶菌株的筛选及酶学性质研究	张晓元 郝荣华 刘飞 陈勉 朱希强 凌沛学	食品与药品	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLTwIU5fqbWmRoQkVrKmtLnusoDfVeqdrogT-exMIVtxnn7lx4L1vWaau9fhu3Jc_S16IikdRSMiVKO4vatE5TSriaPHh26ZfMTznZkdkA1WOQmArc3V_XHdAI4L5FT1cPO9mx2ewuPTw3ql-Zw4M-z0-fdp6N2g0a1aJECSSZP4rXTepT2HItRv&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	广西地不容内生真菌DBR-12和DBR-23代谢产物的抑菌活性	刘晓莹 孙文斌 陈洁萍 卿朕 周秋艳 邓业成	河南农业科学	2017	10.15933/j.cnki.1004-3268.2017.03.015	https://link.cnki.net/doi/10.15933/j.cnki.1004-3268.2017.03.015
CNKI-20260826104047183.enw	Journal Article	玉米抗茎腐病研究进展及其鉴定与育种方法探讨	石明亮 黄小兰 陆虎华 郝德荣 陈国清 周广飞 张振良 程玉静 孙权星 冒宇翔 薛林	江苏农业科学	2017	10.15889/j.issn.1002-1302.2017.04.001	https://link.cnki.net/doi/10.15889/j.issn.1002-1302.2017.04.001
CNKI-20260826104047183.enw	Journal Article	玉米黑粉病及丝黑穗病的发生为害与防治对策	徐仁强	农业开发与装备	2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRl2wktNpzuerCJWkaGYzD4oq6mReV9SLixM_WqmAKLihLZAXvlMKCsnXE9hvKiamwr9I66eNy9ItWwkLbkuwwQE8-MKY8XMPsyHEOJ--TL8j6B9J19_kSDoFiokkqmbN69rU-6u4h-3sPx7ONUwmR3qdSQoQFrHwJXOp5OfpjjtGsEL1fbk6zl&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Thesis	玉米弯孢叶斑病菌MAPK基因功能及与毒素和黑色素合成相关关系分析	倪璇		2017		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLTq0lblqGC3KFU8OiBFCQA-mn_ArYPz19NTbTp02JNQSX9liwlZagkT0EU_taIISp71ES2-JBjU-kYBOGyJlMDk-BmICCM_RCQOMXFKFohRQ5v6hpgJNQ8P5qd5EeczEDOBJ4G_ROTVAcLgnmhsfcIj7Zx5baM1M1Rp8hWEs4P8z5lVul2-xKa-&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	玉米大斑病菌StPEX11基因家族的鉴定及生物信息学分析	马兰 薛韶娜 冯胜泽 赵洁 巩校东 谷守芹 韩建民 董金皋	玉米科学	2016	10.13597/j.cnki.maize.science.20160607	https://link.cnki.net/doi/10.13597/j.cnki.maize.science.20160607
CNKI-20260826104047183.enw	Journal Article	玉米致死性坏死病研究进展	李耀发 高占林 党志红 安静杰 潘文亮 柳春红 赵璞 马春红 E.O.Ouma Samuel Gudu	河北农业科学	2016	10.16318/j.cnki.hbnykx.2016.05.012	https://link.cnki.net/doi/10.16318/j.cnki.hbnykx.2016.05.012
CNKI-20260826104047183.enw	Journal Article	玉米病虫害及综合防治技术探究	沈婕	南方农业	2016	10.19415/j.cnki.1673-890x.2016.33.016	https://link.cnki.net/doi/10.19415/j.cnki.1673-890x.2016.33.016
CNKI-20260826104047183.enw	Journal Article	玉米赤霉烯酮脱毒菌株的筛选及脱毒机理初探	张倩 熊犍 赵晨 汪洋 张晓琳	粮油食品科技	2016	10.16210/j.cnki.1007-7561.2016.06.017	https://link.cnki.net/doi/10.16210/j.cnki.1007-7561.2016.06.017
CNKI-20260826104047183.enw	Journal Article	玉米细菌性病害研究概况	马金慧 杨克泽 任宝仓	大麦与谷类科学	2016	10.14069/j.cnki.32-1769/s.2016.04.002	https://link.cnki.net/doi/10.14069/j.cnki.32-1769/s.2016.04.002
CNKI-20260826104047183.enw	Thesis	微生物发酵生产D-乳酸的研究	李超		2016	10.27307/d.cnki.gsjtu.2016.004877	https://link.cnki.net/doi/10.27307/d.cnki.gsjtu.2016.004877
CNKI-20260826104047183.enw	Thesis	玉米赤霉烯酮脱毒菌株的筛选及Fosmid文库构建	张倩		2016		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLTwZ3YfuTRraRTfHTzvIBJtRUZNa3wUCn1vOg0Vo_18nZTnN6h9TOa62bb_U27ud9Zd2t2OVLXutBs8WG-t24-NUDaJQrqBb1Py_MBqcL9_qOC89tyknNQn5CXZIoq8Sn5lyxlxUyQVCpEy-nkTD8frTIJzQ2CBFQhpGZ1-XfdYK33UcZDcTqVJ&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	玉米麦根腐平脐蠕孢叶斑病的发生与病原鉴定	郭宁 倪璇 石洁 马井玉 薛春生 陈捷	植物病理学报	2017	10.13926/j.cnki.apps.000049	https://link.cnki.net/doi/10.13926/j.cnki.apps.000049
CNKI-20260826104047183.enw	Journal Article	玉米圆斑病病原的快速检测	马庆周 李跃 马乐乐 武海燕 耿月华 张猛	植物病理学报	2017	10.13926/j.cnki.apps.000007	https://link.cnki.net/doi/10.13926/j.cnki.apps.000007
CNKI-20260826104047183.enw	Journal Article	河西走廊制种玉米纹枯病流行规律及发病因子调查	陈广泉 侯梁宇 宋晓阳 陈占伟 张建朝 秦伯颖	现代化农业	2016		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLQ1i3ahHKUigiu0X2y6_w_iJdxzmV542ZSk-YX_EVO84PmXCoZsKughFRd7jMDM3LqvTZCu7ngDGLYMKl5U7YaH1ODKR3nwt4BRnM0C5iLAEyPFRq-1idclEJ5Gqqa27od_FHdrVlYTnW-vHUoKj0SwVbFzFfg7Dihhc8Xj4xzrr5g35Ta-PPhc&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	抗玉米病原真菌的内生放线菌PC-F1的分离及活性物质鉴定	李云龙	黑龙江农业科学	2016		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLSz0vg8nSzXxZ6r355G5q3TVvu6YjT7BfBHY5FKCoa5p0zrEAHB26KrVwx4CzjpFOMKh8k8mEeW48esgLQpPTFW92qWkcFStJyp-5WIP-e_By4eNQU7nPJnsyiKoSEcn3N5Gnpy2LFBbJXonCHEP-SMbgZBZpfl1MrPMFLodDxtTq1EmZA0wVVn&uniplatform=NZKPT&language=CHS
CNKI-20260826104047183.enw	Journal Article	我国北方玉米上平脐蠕孢属和弯孢属真菌及其所致叶斑病	郭玉杰 牛永春 邓晖	植物保护	2016		https://link.cnki.net/urlid/11.1982.s.20160927.1513.014
CNKI-20260826104047183.enw	Journal Article	玉米大斑病菌Velvet基因家族生物信息学分析	杨峥 申珅 李贞杨 董金皋	河北农业大学学报	2016	10.13320/j.cnki.jauh.2016.0102	https://link.cnki.net/doi/10.13320/j.cnki.jauh.2016.0102
CNKI-20260826104047183.enw	Journal Article	如何防止玉米黑粉病的发生	陈明刚	农民致富之友	2016		https://kns.cnki.net/kcms2/article/abstract?v=hH4QDuxDhLRbW9uFcKMZc6yUy_Q-IMyL7-UgO5FHmknucWDJauSx1QgUg9kZdmDrbEncH9m4IM1Pgx-pYFBonDgTJ8tEG_89j3l6E4mVkWZHXoYdnRelLJRFOBx9ihfZF0IOtRpZ9zT3kOe-HPO6IkatfsV3hOuT0O9ZBQuptGO4Gk9oFkOyWdhJNAie-duE&uniplatform=NZKPT&language=CHS
